idComercializacion,CodigoCotizacion,ClienteId,Cliente,LiderComercial,FechaInicio,ValorVenta,ValorCotizacion,NumeroEstados,EsSENCE
21438,ANT219026,405,FCAB,mcarvajal@insecap.cl,18/11/2024,400000,400000,2,0
21491,ANT219029-5,801,SOCIEDAD COMERCIAL GLOBAL SERVICE LTDA,mcarvajal@insecap.cl,09/12/2024,319000,319000,2,0
21498,CAL219030-1,200,ICV,kriquelme@insecap.cl,16/11/2024,60000,60000,3,1
21676,CAL219031-1,94,AVA MONTAJES,kriquelme@insecap.cl,28/11/2024,585000,585000,2,0
21439,CAL219033-1,273,PARTICULAR,mcarvajal@insecap.cl,19/11/2024,160000,160000,2,0
21443,ANT219034-1,386,AKASA SPA,chervera@insecap.cl,14/11/2024,45000,45000,2,0
21442,ANT219036-1,386,AKASA SPA,chervera@insecap.cl,14/11/2024,45000,45000,2,0
21441,ANT219037-1,386,AKASA SPA,chervera@insecap.cl,14/11/2024,45000,45000,2,0
21440,ANT219038-1,386,AKASA SPA,chervera@insecap.cl,14/11/2024,45000,45000,2,0
21444,ANT219039-2,1011,Transbuild SPA.,chervera@insecap.cl,16/11/2024,476200,476200,2,0
21445,ANT219040-1,386,AKASA SPA,chervera@insecap.cl,14/11/2024,1125000,1125000,2,0
21449,ANT219042-1,386,AKASA SPA,chervera@insecap.cl,14/11/2024,270000,270000,2,0
21450,ANT219043-1,386,AKASA SPA,chervera@insecap.cl,14/11/2024,180000,180000,2,0
21451,ANT219044-1,386,AKASA SPA,chervera@insecap.cl,14/11/2024,180000,180000,2,0
21452,ANT219045-1,386,AKASA SPA,chervera@insecap.cl,14/11/2024,225000,225000,2,0
21453,ANT219046-1,386,AKASA SPA,chervera@insecap.cl,14/11/2024,225000,225000,2,0
21495,ANT219047-2,172,FINNING,chervera@insecap.cl,15/11/2024,434000,434000,2,0
21820,ANT219048-1,454,IMG,chervera@insecap.cl,10/12/2024,341000,341000,2,0
21494,ANT219056-2,172,FINNING,chervera@insecap.cl,15/11/2024,430000,430000,2,0
21454,CAL219057-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,15/11/2024,980000,980000,2,0
21455,ANT219058-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,15/11/2024,168000,168000,2,0
21456,ANT219059,282,Syncore Montajes Industriales,kriquelme@insecap.cl,15/11/2024,728000,728000,2,0
21457,CAL219060-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,15/11/2024,90000,90000,2,0
21459,ANT219061,282,Syncore Montajes Industriales,kriquelme@insecap.cl,15/11/2024,28000,28000,2,0
21462,ANT219062-1,1092,AMECO CHILE S.A,mcarvajal@insecap.cl,15/11/2024,120000,120000,2,0
21465,CAL219064-1,856,CONSORCIO VOB,mcarvajal@insecap.cl,15/11/2024,240000,240000,2,0
21467,CAL219065-1,856,CONSORCIO VOB,mcarvajal@insecap.cl,15/11/2024,120000,120000,2,0
21468,CAL219066,856,CONSORCIO VOB,mcarvajal@insecap.cl,18/11/2024,235000,235000,2,0
21469,CAL219067,856,CONSORCIO VOB,mcarvajal@insecap.cl,19/11/2024,300000,300000,2,0
21470,CAL219068,856,CONSORCIO VOB,mcarvajal@insecap.cl,19/11/2024,282000,282000,2,0
21471,CAL219070,856,CONSORCIO VOB,mcarvajal@insecap.cl,22/11/2024,300000,300000,2,0
21496,ANT219069-7,683,Minera Lomas Bayas,ngalvan@insecap.cl,20/11/2024,1117333,1117333,2,0
21585,CAL219071-2,1723,Sumaj Llajta,mcarvajal@insecap.cl,30/11/2024,1275000,1275000,2,0
21477,ANT219072,405,FCAB,mcarvajal@insecap.cl,09/12/2024,342000,342000,2,0
21487,ANT219073-1,329,SOLUCIONES AMBIENTALES DEL NORTE S.A.,chervera@insecap.cl,15/11/2024,120000,120000,2,0
21486,ANT219074-5,172,FINNING,chervera@insecap.cl,27/11/2024,826000,826000,2,0
21485,ANT219075-3,172,FINNING,chervera@insecap.cl,29/11/2024,485200,485200,2,0
21480,ANT219077-3,386,AKASA SPA,chervera@insecap.cl,15/11/2024,90000,90000,2,0
21483,ANT219078,172,FINNING,chervera@insecap.cl,20/11/2024,485200,485200,2,0
21484,ANT219079-2,172,FINNING,chervera@insecap.cl,21/11/2024,783200,783200,2,0
21489,CAL219080-2,991,LABORCE,mcarvajal@insecap.cl,18/11/2024,320000,320000,2,0
21490,CAL219081-1,991,LABORCE,mcarvajal@insecap.cl,18/11/2024,40000,40000,2,0
21492,CAL219082-2,282,Syncore Montajes Industriales,kriquelme@insecap.cl,15/11/2024,56000,56000,2,0
21493,CAL219083-7,451,INGEAP,mcarvajal@insecap.cl,15/11/2024,140000,140000,2,0
21555,ANT219084-2,839,EMPRESA CONSTRUCTORA BELFI S.A.,kriquelme@insecap.cl,28/11/2024,1050000,1050000,3,1
21499,ANT219087-1,386,AKASA SPA,chervera@insecap.cl,15/11/2024,1935000,1935000,2,0
21500,ANT219088-1,386,AKASA SPA,chervera@insecap.cl,15/11/2024,810000,810000,2,0
21501,CAL219086-9,683,Minera Lomas Bayas,ngalvan@insecap.cl,18/11/2024,890000,890000,2,0
21606,CAL219090-2,970,ICEM S.A,mcarvajal@insecap.cl,22/11/2024,353000,353000,2,0
21613,CAL219091-1,970,ICEM S.A,mcarvajal@insecap.cl,23/11/2024,450000,450000,2,0
21508,ANT219093,386,AKASA SPA,chervera@insecap.cl,16/11/2024,150000,150000,2,0
21797,ANT219094-8,232,LIEBHERR,kriquelme@insecap.cl,04/12/2024,2530304,2530304,6,0
21607,CAL219095-1,970,ICEM S.A,mcarvajal@insecap.cl,22/11/2024,260000,260000,2,0
21509,ANT219096-1,386,AKASA SPA,chervera@insecap.cl,17/11/2024,45000,45000,2,0
21510,ANT219103,1456,Efbo Ltd,chervera@insecap.cl,16/11/2024,100000,100000,2,0
21530,ANT219114-1,386,AKASA SPA,chervera@insecap.cl,19/11/2024,135000,135000,2,0
21512,ANT219116,405,FCAB,mcarvajal@insecap.cl,26/11/2024,360000,360000,2,0
21893,CAL219115-5,172,FINNING,chervera@insecap.cl,05/12/2024,1112000,1112000,2,0
21516,CAL219119,856,CONSORCIO VOB,mcarvajal@insecap.cl,19/11/2024,300000,300000,2,0
21517,ANT219120-3,753,FAM AMERICA LATINA MAQUINARIAS LIMITADA,chervera@insecap.cl,19/11/2024,335920,335920,2,0
21521,CAL219124-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,19/11/2024,270000,270000,2,0
21522,CAL219125-3,227,KONECRANES,kriquelme@insecap.cl,19/11/2024,360000,360000,2,0
21545,CAL219126-4,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,19/11/2024,400000,400000,3,0
21546,CAL219127-2,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,19/11/2024,200000,200000,2,0
21588,CAL219131-2,246,METSO,kriquelme@insecap.cl,21/11/2024,168000,168000,2,0
21537,ANT219132-1,839,EMPRESA CONSTRUCTORA BELFI S.A.,kriquelme@insecap.cl,22/11/2024,900000,900000,3,1
21574,ANT219133-2,839,EMPRESA CONSTRUCTORA BELFI S.A.,kriquelme@insecap.cl,23/11/2024,900000,900000,3,1
21950,CAL219134-1,514,MARTINIC,mcarvajal@insecap.cl,13/12/2024,520000,520000,2,0
21561,CAL219136-4,1731,Ingomar ,mcarvajal@insecap.cl,29/11/2024,440000,440000,2,0
21560,CAL219137-3,1731,Ingomar ,mcarvajal@insecap.cl,28/11/2024,475000,475000,2,0
21531,ANT219139-2,1092,AMECO CHILE S.A,mcarvajal@insecap.cl,18/11/2024,120000,120000,2,0
21529,ANT219140-1,1092,AMECO CHILE S.A,mcarvajal@insecap.cl,22/11/2024,120000,120000,2,0
21528,ANT219141-1,1092,AMECO CHILE S.A,mcarvajal@insecap.cl,21/11/2024,360000,360000,2,0
21525,ANT219142-2,1092,AMECO CHILE S.A,mcarvajal@insecap.cl,21/11/2024,250000,250000,2,0
21527,ANT219144,1092,AMECO CHILE S.A,mcarvajal@insecap.cl,21/11/2024,240000,240000,2,0
21526,ANT219145-2,1092,AMECO CHILE S.A,mcarvajal@insecap.cl,21/11/2024,240000,240000,2,0
21533,CAL219146-2,764,INGENIERIA Y CONTRUCCION FRANCIS DANIEL OJEDA ROJAS E.I.R.L,kriquelme@insecap.cl,20/11/2024,411858,411858,2,0
21532,CAL219150,856,CONSORCIO VOB,mcarvajal@insecap.cl,20/11/2024,322320,322320,2,0
21591,CAL219153-2,839,EMPRESA CONSTRUCTORA BELFI S.A.,kriquelme@insecap.cl,24/11/2024,1100000,1100000,5,1
22192,CAL219156-2,1064,R Y T SERVICIOS DE INGENIERIA ,mcarvajal@insecap.cl,23/12/2024,240000,240000,2,0
21536,CAL219164-2,1146,Associated Universities Inc,mcarvajal@insecap.cl,06/12/2024,630000,630000,2,0
21539,ANT219165-3,753,FAM AMERICA LATINA MAQUINARIAS LIMITADA,chervera@insecap.cl,22/11/2024,272000,272000,2,0
21587,ANT219166,1277,EMPRESA DE TRANSPORTES TRANSVIP SPA,mcarvajal@insecap.cl,25/11/2024,400000,400000,4,0
21589,STG219171-6,1732,COMPANIA MINERA DEL PACIFICO S.A.,mcarvajal@insecap.cl,27/11/2024,923000,923000,2,0
21634,ANT219172-3,259,MPM,chervera@insecap.cl,25/11/2024,1150000,1150000,2,0
21637,ANT219173-4,259,MPM,chervera@insecap.cl,26/11/2024,1148000,1148000,2,0
21641,ANT219174-2,259,MPM,chervera@insecap.cl,28/11/2024,1114754,1114754,2,0
21640,ANT219175-3,259,MPM,chervera@insecap.cl,27/11/2024,1114754,1114754,2,0
21639,ANT219176-1,259,MPM,chervera@insecap.cl,27/11/2024,1200000,1200000,2,0
21636,ANT219177,259,MPM,chervera@insecap.cl,26/11/2024,1200000,1200000,2,0
21642,ANT219178-1,259,MPM,chervera@insecap.cl,28/11/2024,1200000,1200000,2,0
21553,ANT219180-1,259,MPM,chervera@insecap.cl,22/11/2024,463000,463000,2,0
21552,ANT219181-6,683,Minera Lomas Bayas,ngalvan@insecap.cl,02/12/2024,1669570,1669570,2,0
21570,ANT219182-2,259,MPM,chervera@insecap.cl,22/11/2024,203500,203500,2,0
21571,ANT219183-2,259,MPM,chervera@insecap.cl,23/11/2024,203500,203500,2,0
21569,ANT219184-3,259,MPM,chervera@insecap.cl,22/11/2024,203500,203500,2,0
21567,ANT219185-2,259,MPM,chervera@insecap.cl,21/11/2024,203500,203500,2,0
21568,ANT219186-2,259,MPM,chervera@insecap.cl,21/11/2024,203500,203500,2,0
21582,ANT219189,533,DL&C,chervera@insecap.cl,20/11/2024,200000,200000,2,0
21558,CAL219194-1,137,CUMMINS,kriquelme@insecap.cl,14/11/2024,68000,68000,2,0
21559,ANT219195-1,834,TTM CHILE S.A.,chervera@insecap.cl,21/11/2024,396000,396000,2,0
21608,ANT219197-2,1023,MAXIMETAL SPA,chervera@insecap.cl,22/11/2024,365000,365000,2,0
21562,CAL219198-2,273,PARTICULAR,mcarvajal@insecap.cl,20/11/2024,200000,200000,2,0
21633,ANT219199-1,137,KOMATSU CHILE S.A,chervera@insecap.cl,02/12/2024,964000,964000,2,0
21584,CAL219200-2,856,CONSORCIO VOB,mcarvajal@insecap.cl,21/11/2024,240000,240000,2,0
21572,ANT219201-1,259,MPM,chervera@insecap.cl,23/11/2024,203500,203500,2,0
21575,CAL219202-2,226,CUMMINS,kriquelme@insecap.cl,20/11/2024,200000,200000,2,0
21876,ANT219203-3,710,SOCIEDAD COMERCIAL SAN IGNACIO LIMITADA,kriquelme@insecap.cl,09/12/2024,720000,720000,2,0
21670,CAL219206-2,283,PYC,kriquelme@insecap.cl,26/11/2024,336392,336392,2,0
21604,CAL219207,200,ICV,kriquelme@insecap.cl,23/11/2024,30000,30000,3,1
21586,ANT219210-4,405,FCAB,mcarvajal@insecap.cl,26/11/2024,448000,448000,2,0
21578,ANT219211-1,1092,AMECO CHILE S.A,mcarvajal@insecap.cl,22/11/2024,240000,240000,3,0
21583,ANT219212-1,1061,Bemax servicios spa,chervera@insecap.cl,21/11/2024,140000,140000,2,0
21616,ANT219213-1,134,CONYMET,chervera@insecap.cl,21/11/2024,80000,80000,2,0
21975,ANT219214,930,WORLD CLASS,chervera@insecap.cl,20/12/2024,300000,300000,2,0
21692,CAL219215-2,227,KONECRANES,kriquelme@insecap.cl,26/11/2024,900000,900000,2,0
21623,ANT219218-2,309,SGS MINERALS S.A.,chervera@insecap.cl,21/11/2024,240000,240000,2,0
21624,ANT219219-1,309,SGS MINERALS S.A.,chervera@insecap.cl,21/11/2024,120000,120000,2,0
21625,ANT219220-1,309,SGS MINERALS S.A.,chervera@insecap.cl,21/11/2024,240000,240000,2,0
21628,ANT219221-1,309,SGS MINERALS S.A.,chervera@insecap.cl,21/11/2024,120000,120000,2,0
21630,ANT219222,309,SGS MINERALS S.A.,chervera@insecap.cl,21/11/2024,120000,120000,2,0
21671,CAL219224-2,283,PYC,kriquelme@insecap.cl,26/11/2024,433500,433500,2,0
21622,ANT219225,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,22/11/2024,120000,120000,2,0
21621,ANT219226,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,22/11/2024,40000,40000,2,0
21619,ANT219227,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,22/11/2024,255000,255000,2,0
21620,ANT219228-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,22/11/2024,150000,150000,2,0
21618,ANT219229,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,21/11/2024,255000,255000,2,0
21590,ANT219230-1,273,PARTICULAR,ngalvan@insecap.cl,21/11/2024,120000,120000,2,0
21693,CAL219231-2,227,KONECRANES,kriquelme@insecap.cl,26/11/2024,360000,360000,2,0
21745,ANT219232-5,227,KONECRANES,kriquelme@insecap.cl,02/12/2024,517200,517200,2,0
21697,ANT219233-2,200,ICV,mcarvajal@insecap.cl,02/12/2024,638000,638000,2,0
21857,CAL219235-2,513,HEXAGON MINING,kriquelme@insecap.cl,04/12/2024,50000,50000,3,0
21856,CAL219236-1,513,HEXAGON MINING,kriquelme@insecap.cl,04/12/2024,800000,800000,2,0
21592,CAL219238,227,KONECRANES,kriquelme@insecap.cl,21/11/2024,30000,30000,2,0
21603,ANT219239,386,AKASA SPA,chervera@insecap.cl,21/11/2024,135000,135000,2,0
21593,CAL219240,227,KONECRANES,kriquelme@insecap.cl,21/11/2024,30000,30000,2,0
21595,CAL219241,227,KONECRANES,kriquelme@insecap.cl,21/11/2024,30000,30000,2,0
21596,CAL219242-1,227,KONECRANES,kriquelme@insecap.cl,21/11/2024,45000,45000,2,0
21597,CAL219243,227,KONECRANES,kriquelme@insecap.cl,21/11/2024,100000,100000,2,0
21598,ADI219245-1,246,METSO,kriquelme@insecap.cl,21/11/2024,900000,900000,2,0
21599,CAL219246,246,METSO,kriquelme@insecap.cl,27/11/2024,320000,320000,2,0
21650,ANT219247,966,TUNNING INGENIERIA SPA,chervera@insecap.cl,22/11/2024,30000,30000,2,0
21600,CAL219248-1,246,METSO,kriquelme@insecap.cl,28/11/2024,160000,160000,2,0
21653,ANT219250,966,TUNNING INGENIERIA SPA,chervera@insecap.cl,22/11/2024,60000,60000,2,0
21654,ANT219251,966,TUNNING INGENIERIA SPA,chervera@insecap.cl,22/11/2024,30000,30000,2,0
21699,ANT219252-1,181,GUIÑEZ INGENIERIA LTDA,kriquelme@insecap.cl,26/11/2024,50000,50000,2,0
21601,CAL219253-1,200,ICV,kriquelme@insecap.cl,22/11/2024,80000,80000,3,1
21696,ANT219256,172,FINNING,chervera@insecap.cl,29/11/2024,605200,605200,2,0
21724,ANT219257-3,232,LIEBHERR,kriquelme@insecap.cl,29/11/2024,509344,509344,2,0
21605,CAL219258-1,227,KONECRANES,kriquelme@insecap.cl,25/11/2024,420000,420000,2,0
21638,CAL219259-5,309,SGS MINERALS S.A.,kriquelme@insecap.cl,23/11/2024,598171,598171,2,0
21635,CAL219260-3,309,SGS MINERALS S.A.,kriquelme@insecap.cl,22/11/2024,270000,270000,2,0
21609,ANT219261,282,Syncore Montajes Industriales,kriquelme@insecap.cl,22/11/2024,28000,28000,2,0
21612,ANT219262,282,Syncore Montajes Industriales,kriquelme@insecap.cl,22/11/2024,50000,50000,2,0
21615,ANT219263-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,22/11/2024,30000,30000,3,0
21617,ANT219264-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,22/11/2024,1288000,1288000,2,0
21657,CAL219266-1,494,VECCHIOLA,kriquelme@insecap.cl,25/11/2024,365500,365500,2,0
21749,CAL219267-3,494,VECCHIOLA,kriquelme@insecap.cl,04/12/2024,120000,120000,2,0
21748,CAL219268-1,494,VECCHIOLA,kriquelme@insecap.cl,02/12/2024,400000,400000,2,0
21626,ANT219269,282,Syncore Montajes Industriales,kriquelme@insecap.cl,22/11/2024,160000,160000,2,0
21627,ANT219270-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,22/11/2024,540000,540000,2,0
21629,CAL219271-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,22/11/2024,196000,196000,2,0
21631,ANT219272,282,Syncore Montajes Industriales,kriquelme@insecap.cl,22/11/2024,1148000,1148000,2,0
21632,CAL219273-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,22/11/2024,1988000,1988000,2,0
21683,CAL219274-2,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,26/11/2024,100000,100000,2,0
21666,CAL219275-4,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,25/11/2024,810000,810000,2,0
21643,CAL219276-1,856,CONSORCIO VOB,mcarvajal@insecap.cl,25/11/2024,380000,380000,2,0
21644,CAL219277-1,856,CONSORCIO VOB,mcarvajal@insecap.cl,27/11/2024,480000,480000,2,0
21646,CAL219278,856,CONSORCIO VOB,mcarvajal@insecap.cl,25/11/2024,300000,300000,2,0
21652,CAL219279,856,CONSORCIO VOB,mcarvajal@insecap.cl,27/11/2024,280000,280000,2,0
21645,CAL219280,856,CONSORCIO VOB,mcarvajal@insecap.cl,25/11/2024,350000,350000,2,0
21649,CAL219281-1,856,CONSORCIO VOB,mcarvajal@insecap.cl,27/11/2024,300000,300000,2,0
21648,CAL219282-1,856,CONSORCIO VOB,mcarvajal@insecap.cl,26/11/2024,120000,120000,2,0
21647,CAL219283,856,CONSORCIO VOB,mcarvajal@insecap.cl,26/11/2024,120000,120000,2,0
21651,CAL219284,856,CONSORCIO VOB,mcarvajal@insecap.cl,26/11/2024,120000,120000,2,0
21655,ANT219287-3,1023,MAXIMETAL SPA,chervera@insecap.cl,25/11/2024,395000,395000,4,0
21656,ANT219288,282,Syncore Montajes Industriales,kriquelme@insecap.cl,22/11/2024,300000,300000,2,0
21660,SPD219290-3,739,SIERRA GORDA  SCM,chervera@insecap.cl,11/12/2024,1519000,1519000,1,0
21661,SPD219291-2,739,SIERRA GORDA  SCM,chervera@insecap.cl,13/12/2024,1495600,1495600,1,0
21662,ANT219292-4,753,FAM AMERICA LATINA MAQUINARIAS LIMITADA,chervera@insecap.cl,26/11/2024,1007760,1007760,2,0
21663,ANT219293-3,753,FAM AMERICA LATINA MAQUINARIAS LIMITADA,chervera@insecap.cl,26/11/2024,209950,209950,2,0
21771,ANT219151-6,697,ALBEMARLE LIMITADA,kriquelme@insecap.cl,03/12/2024,690798,690798,3,1
21672,ANT219294-2,837,NORTHTEK INGENIERÍA LIMITADA,ngalvan@insecap.cl,26/11/2024,796500,796500,2,0
21664,ANT219295,134,CONYMET,chervera@insecap.cl,25/11/2024,80000,80000,2,0
21784,ANT219296-1,1544,United Sistemas De Tuberias Ltda,chervera@insecap.cl,04/12/2024,678800,678800,2,0
21667,CAL219298-2,282,Syncore Montajes Industriales,kriquelme@insecap.cl,25/11/2024,168000,168000,2,0
21668,ANT219299-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,25/11/2024,56000,56000,2,0
21669,CAL219301,282,Syncore Montajes Industriales,kriquelme@insecap.cl,25/11/2024,60000,60000,2,0
21673,CAL219303-3,405,FCAB,mcarvajal@insecap.cl,26/11/2024,405000,405000,3,0
21743,ANT219304-2,90,ASTERCHILE LTDA.,chervera@insecap.cl,03/12/2024,565000,565000,2,0
21707,ANT219305-3,90,ASTERCHILE LTDA.,chervera@insecap.cl,28/11/2024,564996,564996,2,0
21674,CAL219306-1,856,CONSORCIO VOB,mcarvajal@insecap.cl,26/11/2024,470000,470000,2,0
21701,CAL218916-5,690,Codelco,kriquelme@insecap.cl,02/12/2024,844599,844599,2,0
21695,ANT219308-2,695,L&H INDUSTRIAL CHILE,mcarvajal@insecap.cl,28/11/2024,366999,366999,2,0
21867,CAL219309,1158,Thecne,mcarvajal@insecap.cl,04/12/2024,150000,150000,2,0
21686,ANT219315-2,533,DL&C,chervera@insecap.cl,26/11/2024,60000,60000,2,0
21685,ANT219317-2,533,DL&C,chervera@insecap.cl,26/11/2024,60000,60000,2,0
21684,ANT219318-2,533,DL&C,chervera@insecap.cl,26/11/2024,60000,60000,2,0
21691,ANT219323-1,386,AKASA SPA,chervera@insecap.cl,26/11/2024,2070000,2070000,2,0
22197,ANT219324,464,Comercializadora Fourthane Ltda.,chervera@insecap.cl,19/12/2024,50000,50000,2,0
22198,ANT219325,464,Comercializadora Fourthane Ltda.,chervera@insecap.cl,19/12/2024,50000,50000,2,0
21694,ANT219326-1,386,AKASA SPA,chervera@insecap.cl,26/11/2024,1575000,1575000,2,0
21738,ANT219328-1,386,AKASA SPA,chervera@insecap.cl,28/11/2024,405000,405000,2,0
21739,ANT219329-1,386,AKASA SPA,chervera@insecap.cl,28/11/2024,405000,405000,2,0
21740,ANT219330-1,386,AKASA SPA,chervera@insecap.cl,28/11/2024,405000,405000,2,0
21741,ANT219331-1,386,AKASA SPA,chervera@insecap.cl,28/11/2024,405000,405000,2,0
21737,ANT219332-2,386,AKASA SPA,chervera@insecap.cl,28/11/2024,405000,405000,2,0
21736,ANT219333-1,386,AKASA SPA,chervera@insecap.cl,28/11/2024,180000,180000,2,0
21688,CAL219334,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,26/11/2024,28000,28000,2,0
21689,CAL219335-1,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,26/11/2024,56000,56000,2,0
21690,CAL219336-3,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,26/11/2024,84000,84000,2,0
21718,CAL219339,200,ICV,kriquelme@insecap.cl,28/11/2024,60000,60000,3,1
22118,CAL219340-3,246,METSO,kriquelme@insecap.cl,17/12/2024,75000,75000,2,0
21698,CAL219344-3,696,TRAIN LTDA. ,mcarvajal@insecap.cl,09/12/2024,680000,680000,2,0
21796,STG219343-3,1693,Lo Valledor (administradora De Mercado Spa),chervera@insecap.cl,30/11/2024,464000,464000,2,0
21770,CAL219345-1,246,METSO,kriquelme@insecap.cl,29/11/2024,168000,168000,3,1
21708,ANT219346-3,953,WORLEY INGENIERÍA Y CONSTRUCCIÓN S.A.,chervera@insecap.cl,27/11/2024,440000,440000,2,0
21709,ANT219347,309,SGS MINERALS S.A.,chervera@insecap.cl,26/11/2024,120000,120000,2,0
21710,ANT219348,309,SGS MINERALS S.A.,chervera@insecap.cl,25/11/2024,120000,120000,2,0
21711,ANT219349-1,309,SGS MINERALS S.A.,chervera@insecap.cl,26/11/2024,120000,120000,2,0
21712,ANT219350,309,SGS MINERALS S.A.,chervera@insecap.cl,27/11/2024,120000,120000,2,0
21713,ANT219351-2,309,SGS MINERALS S.A.,chervera@insecap.cl,26/11/2024,120000,120000,2,0
22044,CAL219354-3,412,THIESS CHILE SPA,chervera@insecap.cl,19/12/2024,397200,397200,2,0
21767,ANT219355,273,PARTICULAR,chervera@insecap.cl,28/11/2024,120000,120000,2,0
21702,CAL219356,282,Syncore Montajes Industriales,kriquelme@insecap.cl,28/11/2024,1876000,1876000,2,0
21703,ANT219357-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,28/11/2024,280000,280000,2,0
21704,ANT219358,282,Syncore Montajes Industriales,kriquelme@insecap.cl,28/11/2024,1290000,1290000,2,0
21705,ANT219359-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,28/11/2024,1680000,1680000,2,0
21706,ANT219360,282,Syncore Montajes Industriales,kriquelme@insecap.cl,28/11/2024,40000,40000,2,0
21714,CAL219361-1,165,ENAEX SERVICIOS S.A,kriquelme@insecap.cl,04/12/2024,916300,916300,2,0
21715,CAL219362-1,246,METSO,kriquelme@insecap.cl,27/11/2024,28000,28000,2,0
21716,ANT219368-1,282,Syncore Montajes Industriales,kriquelme@insecap.cl,27/11/2024,504000,504000,2,0
22021,CAL219370-1,394,Consorcio Servasol MPM Limitada,kriquelme@insecap.cl,12/12/2024,300000,300000,2,0
21719,CAL219371-1,856,CONSORCIO VOB,mcarvajal@insecap.cl,28/11/2024,240000,240000,2,0
21720,CAL219372,856,CONSORCIO VOB,mcarvajal@insecap.cl,28/11/2024,120000,120000,2,0
21721,CAL219373-1,856,CONSORCIO VOB,mcarvajal@insecap.cl,28/11/2024,120000,120000,2,0
21722,CAL219374-1,856,CONSORCIO VOB,mcarvajal@insecap.cl,29/11/2024,120000,120000,2,0
21723,CAL219375-1,856,CONSORCIO VOB,mcarvajal@insecap.cl,29/11/2024,120000,120000,3,0
21725,CAL219376-1,856,CONSORCIO VOB,mcarvajal@insecap.cl,30/11/2024,120000,120000,2,0
21726,CAL219377-3,856,CONSORCIO VOB,mcarvajal@insecap.cl,30/11/2024,120000,120000,2,0
21732,CAL219378-1,246,METSO,kriquelme@insecap.cl,28/11/2024,419884,419884,2,0
21727,CAL219379,856,CONSORCIO VOB,mcarvajal@insecap.cl,30/11/2024,120000,120000,2,0
21728,CAL219380-2,856,CONSORCIO VOB,mcarvajal@insecap.cl,30/11/2024,240000,240000,2,0
21823,STG219381-4,308,Sgs Chile Limitada,kriquelme@insecap.cl,13/12/2024,413400,413400,2,0
21729,CAL219382-1,991,LABORCE,mcarvajal@insecap.cl,28/11/2024,290000,290000,2,0
21730,ANT219383-1,991,LABORCE,mcarvajal@insecap.cl,03/12/2024,290000,290000,2,0
21731,CAL219384-1,991,LABORCE,mcarvajal@insecap.cl,27/11/2024,40000,40000,2,0
21765,CAL219385-1,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,28/11/2024,1080000,1080000,2,0
21734,ANT219386-1,386,AKASA SPA,chervera@insecap.cl,27/11/2024,45000,45000,2,0
21733,ANT219387-1,386,AKASA SPA,chervera@insecap.cl,27/11/2024,45000,45000,2,0
21735,ANT219388-1,386,AKASA SPA,chervera@insecap.cl,27/11/2024,45000,45000,2,0
21766,ANT219389-1,172,FINNING,chervera@insecap.cl,05/12/2024,597200,597200,2,0
21753,ANT219392-1,386,AKASA SPA,chervera@insecap.cl,28/11/2024,180000,180000,2,0
21747,CAL219393-1,802,RADIOSKY,mcarvajal@insecap.cl,29/11/2024,235000,235000,2,0
21746,ANT219394-2,227,KONECRANES,kriquelme@insecap.cl,03/12/2024,630000,630000,2,0
21758,CAL219395-1,494,VECCHIOLA,kriquelme@insecap.cl,02/12/2024,120000,120000,2,0
21750,ANT219397,386,AKASA SPA,chervera@insecap.cl,28/11/2024,45000,45000,2,0
