idComercializacion,EstadoComercializacion,Fecha
21221,0,05/11/2024
21221,1,02/12/2024
21220,0,05/11/2024
21220,1,02/12/2024
21204,0,05/11/2024
21204,1,02/12/2024
21152,0,30/10/2024
21152,1,12/11/2024
21214,0,05/11/2024
21214,0,26/12/2024
21214,0,01/02/2025
21214,1,26/12/2024
21214,1,31/01/2025
21214,1,03/02/2025
21214,3,26/12/2024
21153,0,30/10/2024
21153,1,13/03/2025
21160,0,30/10/2024
21160,1,13/11/2024
21223,0,05/11/2024
21223,1,24/12/2024
21223,3,29/11/2024
21161,0,30/10/2024
21161,1,09/04/2025
21172,0,30/10/2024
21172,1,15/11/2024
21175,0,30/10/2024
21175,1,15/11/2024
21173,0,30/10/2024
21173,1,15/11/2024
21174,0,30/10/2024
21174,1,15/11/2024
21167,0,30/10/2024
21167,1,12/12/2024
21167,1,12/12/2024
21436,0,14/11/2024
21436,1,12/12/2024
21168,0,30/10/2024
21168,1,30/12/2024
21168,1,30/12/2024
21168,1,30/12/2024
21170,0,30/10/2024
21170,1,30/12/2024
21554,0,20/11/2024
21554,1,03/01/2025
21554,3,16/12/2024
21228,0,05/11/2024
21228,1,31/12/2024
21228,3,28/11/2024
21177,0,02/11/2024
21177,2,18/11/2024
21177,6,07/11/2024
21755,0,28/11/2024
21755,1,09/12/2024
21756,0,28/11/2024
21756,1,09/12/2024
21322,0,08/11/2024
21322,1,09/01/2025
21273,0,07/11/2024
21273,1,12/11/2024
21176,0,30/10/2024
21176,1,21/11/2024
21240,0,06/11/2024
21240,1,12/11/2024
21979,0,10/12/2024
21979,1,27/12/2024
21178,0,04/11/2024
21178,1,09/04/2025
21182,0,04/11/2024
21182,0,15/11/2024
21182,1,03/12/2024
21182,6,11/11/2024
21181,0,04/11/2024
21181,1,18/11/2024
21249,0,06/11/2024
21249,1,09/01/2025
21191,0,04/11/2024
21191,1,07/11/2024
21576,0,21/11/2024
21576,1,04/12/2024
22073,0,16/12/2024
22073,1,29/01/2025
21581,0,21/11/2024
21581,1,04/12/2024
21577,0,21/11/2024
21577,1,04/12/2024
21579,0,21/11/2024
21579,1,06/12/2024
21580,0,21/11/2024
21580,1,06/12/2024
21192,0,04/11/2024
21192,1,08/01/2025
21193,0,04/11/2024
21193,1,08/01/2025
21482,0,15/11/2024
21482,1,24/12/2024
21187,0,04/11/2024
21187,1,03/01/2025
21200,0,04/11/2024
21200,1,10/01/2025
21271,0,06/11/2024
21271,1,02/12/2024
21189,0,04/11/2024
21189,1,13/11/2024
21188,0,04/11/2024
21188,1,13/11/2024
21196,0,04/11/2024
21196,1,26/11/2024
21783,0,29/11/2024
21783,1,18/03/2025
21783,3,30/12/2024
21194,0,04/11/2024
21194,1,08/01/2025
21841,0,03/12/2024
21841,1,18/03/2025
21841,3,26/12/2024
21840,0,03/12/2024
21840,1,18/03/2025
21840,3,23/12/2024
21211,0,05/11/2024
21211,1,13/11/2024
21205,0,05/11/2024
21205,1,31/12/2024
21205,3,05/12/2024
21195,0,04/11/2024
21195,1,12/11/2024
21266,0,06/11/2024
21266,1,03/12/2024
21265,0,06/11/2024
21265,1,03/12/2024
21264,0,06/11/2024
21264,1,03/12/2024
21248,0,06/11/2024
21248,1,12/11/2024
21197,0,04/11/2024
21197,1,15/11/2024
21239,0,06/11/2024
21239,1,03/12/2024
21279,0,07/11/2024
21279,1,03/12/2024
21278,0,07/11/2024
21278,1,03/12/2024
21198,0,04/11/2024
21198,1,06/03/2025
21199,0,04/11/2024
21199,1,06/03/2025
21227,0,05/11/2024
21227,1,23/12/2024
21238,0,06/11/2024
21238,1,02/12/2024
21238,3,22/11/2024
21232,0,05/11/2024
21232,1,26/11/2024
21233,0,05/11/2024
21233,1,26/11/2024
21202,0,04/11/2024
21202,1,07/01/2025
21202,3,27/12/2024
21203,0,05/11/2024
21203,1,27/12/2024
21206,0,05/11/2024
21206,2,18/11/2024
21788,0,29/11/2024
21788,1,06/12/2024
21511,0,18/11/2024
21511,1,11/12/2024
21208,0,05/11/2024
21208,1,09/01/2025
21210,0,05/11/2024
21210,1,09/01/2025
21209,0,05/11/2024
21209,1,09/01/2025
21212,0,05/11/2024
21212,1,26/11/2024
21213,0,05/11/2024
21213,1,26/11/2024
21215,0,05/11/2024
21215,1,12/11/2024
21261,0,06/11/2024
21261,1,19/11/2024
21262,0,06/11/2024
21262,1,19/11/2024
21217,0,05/11/2024
21217,1,19/11/2024
21218,0,05/11/2024
21218,1,03/12/2024
21269,0,06/11/2024
21269,1,03/12/2024
21229,0,05/11/2024
21229,1,19/12/2024
21230,0,05/11/2024
21230,1,12/11/2024
22283,0,26/12/2024
22283,2,30/12/2024
21286,0,07/11/2024
21286,1,18/11/2024
21224,0,05/11/2024
21224,1,29/11/2024
21225,0,05/11/2024
21225,1,17/12/2024
21226,0,05/11/2024
21226,1,30/12/2024
21226,3,23/12/2024
21524,0,18/11/2024
21524,1,15/04/2025
21241,0,06/11/2024
21241,1,29/11/2024
21235,0,06/11/2024
21235,1,08/04/2025
21251,0,06/11/2024
21251,1,15/11/2024
21234,0,05/11/2024
21234,1,02/12/2024
21236,0,06/11/2024
21236,1,07/01/2025
21237,0,06/11/2024
21237,1,07/01/2025
21321,0,08/11/2024
21321,1,23/12/2024
21307,0,07/11/2024
21307,1,25/11/2024
21306,0,07/11/2024
21306,1,25/11/2024
21242,0,06/11/2024
21242,1,29/11/2024
21260,0,06/11/2024
21260,1,02/12/2024
21284,0,07/11/2024
21284,1,14/02/2025
21284,3,02/12/2024
21285,0,07/11/2024
21285,1,30/12/2024
21285,3,02/12/2024
21245,0,06/11/2024
21245,1,06/03/2025
21246,0,06/11/2024
21246,1,04/12/2024
21247,0,06/11/2024
21247,2,06/11/2024
21303,0,07/11/2024
21303,1,02/12/2024
21314,0,07/11/2024
21314,1,10/12/2024
21313,0,07/11/2024
21313,1,10/12/2024
21250,0,06/11/2024
21250,1,09/01/2025
21252,0,06/11/2024
21252,0,08/01/2025
21252,1,08/01/2025
21252,1,09/01/2025
21254,0,06/11/2024
21254,1,09/01/2025
21253,0,06/11/2024
21253,1,29/11/2024
21293,0,07/11/2024
21293,1,15/11/2024
21292,0,07/11/2024
21292,1,15/11/2024
21295,0,07/11/2024
21295,1,15/11/2024
21295,1,15/11/2024
21290,0,07/11/2024
21290,1,25/11/2024
21294,0,07/11/2024
21294,1,25/11/2024
21310,0,07/11/2024
21310,0,11/12/2024
21310,1,10/12/2024
21310,1,14/01/2025
21255,0,06/11/2024
21255,1,07/01/2025
21256,0,06/11/2024
21256,1,15/01/2025
21687,0,26/11/2024
21687,1,13/01/2025
21432,0,14/11/2024
21432,1,13/01/2025
21258,0,06/11/2024
21258,1,21/11/2024
21257,0,06/11/2024
21257,1,21/11/2024
21785,0,29/11/2024
21785,1,26/12/2024
21786,0,29/11/2024
21786,1,26/12/2024
21787,0,29/11/2024
21787,1,26/12/2024
21790,0,29/11/2024
21790,1,26/12/2024
21791,0,29/11/2024
21791,1,26/12/2024
21792,0,29/11/2024
21792,1,26/12/2024
21793,0,29/11/2024
21793,1,26/12/2024
21263,0,06/11/2024
21263,1,23/11/2024
21267,0,06/11/2024
21267,1,18/11/2024
21268,0,06/11/2024
21268,1,18/11/2024
21542,0,19/11/2024
21542,1,08/01/2025
21541,0,19/11/2024
21541,1,13/01/2025
21272,0,06/11/2024
21272,0,28/01/2025
21272,1,28/01/2025
21272,1,14/02/2025
21272,3,28/01/2025
21274,0,07/11/2024
21274,1,03/12/2024
21399,0,13/11/2024
21399,1,19/11/2024
21402,0,13/11/2024
21402,1,19/11/2024
21357,0,11/11/2024
21357,1,18/11/2024
21744,0,28/11/2024
21744,1,16/12/2024
21658,0,25/11/2024
21658,1,02/12/2024
21287,0,07/11/2024
21287,1,08/01/2025
21288,0,07/11/2024
21288,2,08/11/2024
21297,0,07/11/2024
21297,1,08/01/2025
21298,0,07/11/2024
21298,1,08/01/2025
21298,1,08/01/2025
21326,0,08/11/2024
21326,1,08/01/2025
21299,0,07/11/2024
21299,1,08/01/2025
21300,0,07/11/2024
21300,1,08/01/2025
21301,0,07/11/2024
21301,1,08/01/2025
21302,0,07/11/2024
21302,1,08/01/2025
21304,0,07/11/2024
21304,1,08/01/2025
21305,0,07/11/2024
21305,1,08/01/2025
21677,0,26/11/2024
21677,1,23/01/2025
21678,0,26/11/2024
21678,1,13/01/2025
21681,0,26/11/2024
21681,1,13/01/2025
21679,0,26/11/2024
21679,1,13/01/2025
21276,0,07/11/2024
21276,1,06/03/2025
21277,0,07/11/2024
21277,1,26/11/2024
21291,0,07/11/2024
21291,1,12/11/2024
21280,0,07/11/2024
21280,1,13/11/2024
21398,0,13/11/2024
21398,1,23/12/2024
21289,0,07/11/2024
21289,1,26/11/2024
21320,0,08/11/2024
21320,1,21/01/2025
21373,0,11/11/2024
21373,1,29/01/2025
21372,0,11/11/2024
21372,1,29/01/2025
21374,0,11/11/2024
21374,1,29/01/2025
21296,0,07/11/2024
21296,1,09/04/2025
21754,0,28/11/2024
21754,1,13/02/2025
21754,3,15/01/2025
22009,0,12/12/2024
22009,1,24/12/2024
21312,0,07/11/2024
21312,1,27/12/2024
21985,0,11/12/2024
21985,1,17/12/2024
21315,0,08/11/2024
21315,1,14/11/2024
21351,0,11/11/2024
21351,1,09/12/2024
21316,0,08/11/2024
21316,1,09/01/2025
21317,0,08/11/2024
21317,1,09/01/2025
21318,0,08/11/2024
21318,1,14/11/2024
21319,0,08/11/2024
21319,1,14/11/2024
21332,0,08/11/2024
21332,1,09/01/2025
21333,0,08/11/2024
21333,1,09/01/2025
21349,0,08/11/2024
21349,1,14/11/2024
21348,0,08/11/2024
21348,1,14/11/2024
21347,0,08/11/2024
21347,1,14/11/2024
21346,0,08/11/2024
21346,1,14/11/2024
21345,0,08/11/2024
21345,1,14/11/2024
21340,0,08/11/2024
21340,1,05/12/2024
21336,0,08/11/2024
21336,1,19/11/2024
21323,0,08/11/2024
21323,1,15/04/2025
21324,0,08/11/2024
21324,1,15/04/2025
21325,0,08/11/2024
21325,1,15/04/2025
21327,0,08/11/2024
21327,1,09/01/2025
21328,0,08/11/2024
21328,1,15/04/2025
21329,0,08/11/2024
21329,1,09/01/2025
21330,0,08/11/2024
21330,1,15/04/2025
21331,0,08/11/2024
21331,1,09/04/2025
21334,0,08/11/2024
21334,1,09/04/2025
21335,0,08/11/2024
21335,1,09/04/2025
21337,0,08/11/2024
21337,1,09/04/2025
21339,0,08/11/2024
21339,1,02/12/2024
21338,0,08/11/2024
21338,1,19/11/2024
21341,0,08/11/2024
21341,1,03/12/2024
21342,0,08/11/2024
21342,1,03/12/2024
21343,0,08/11/2024
21343,1,03/12/2024
21344,0,08/11/2024
21344,1,03/12/2024
21350,0,11/11/2024
21350,1,09/01/2025
21355,0,11/11/2024
21355,1,14/11/2024
21354,0,11/11/2024
21354,0,18/11/2024
21354,1,14/11/2024
21354,1,18/11/2024
21377,0,12/11/2024
21377,1,02/12/2024
21364,0,11/11/2024
21364,1,20/11/2024
21365,0,11/11/2024
21365,1,20/11/2024
21356,0,11/11/2024
21356,1,06/03/2025
21675,0,26/11/2024
21675,1,06/12/2024
21519,0,18/11/2024
21519,1,10/12/2024
21519,1,10/12/2024
21358,0,11/11/2024
21358,1,22/11/2024
21359,0,11/11/2024
21359,1,22/11/2024
21360,0,11/11/2024
21360,1,05/12/2024
21361,0,11/11/2024
21361,1,09/01/2025
21422,0,14/11/2024
21422,1,20/11/2024
21362,0,11/11/2024
21362,2,12/11/2024
21363,0,11/11/2024
21363,2,12/11/2024
22040,0,12/12/2024
22040,1,10/03/2025
21366,0,11/11/2024
21366,1,06/01/2025
21610,0,22/11/2024
21610,1,06/03/2025
21610,1,06/03/2025
21371,0,11/11/2024
21371,1,12/11/2024
21370,0,11/11/2024
21370,1,12/11/2024
21369,0,11/11/2024
21369,1,12/11/2024
21368,0,11/11/2024
21368,1,12/11/2024
21367,0,11/11/2024
21367,1,12/11/2024
21614,0,22/11/2024
21614,1,06/03/2025
21611,0,22/11/2024
21611,1,06/03/2025
21379,0,12/11/2024
21379,1,19/12/2024
21380,0,12/11/2024
21380,1,26/12/2024
21381,0,12/11/2024
21381,1,27/12/2024
21382,0,12/11/2024
21382,1,27/12/2024
21390,0,12/11/2024
21390,1,25/11/2024
21391,0,12/11/2024
21391,1,25/11/2024
21460,0,15/11/2024
21460,1,03/03/2025
21461,0,15/11/2024
21461,1,07/03/2025
21474,0,15/11/2024
21474,1,03/03/2025
21475,0,15/11/2024
21475,1,03/03/2025
21476,0,15/11/2024
21476,1,03/03/2025
21503,0,18/11/2024
21503,1,23/12/2024
21504,0,18/11/2024
21504,1,12/12/2024
21388,0,12/11/2024
21388,1,18/11/2024
21400,0,13/11/2024
21400,1,13/12/2024
21400,3,19/11/2024
21383,0,12/11/2024
21383,1,20/11/2024
21389,0,12/11/2024
21389,1,26/11/2024
21659,0,25/11/2024
21659,1,27/12/2024
22241,0,23/12/2024
22241,1,26/12/2024
21515,0,18/11/2024
21515,1,18/12/2024
21848,0,03/12/2024
21848,1,03/01/2025
21847,0,03/12/2024
21847,1,03/01/2025
21849,0,03/12/2024
21849,1,03/01/2025
21473,0,15/11/2024
21473,1,28/11/2024
21448,0,14/11/2024
21448,1,19/11/2024
21447,0,14/11/2024
21447,1,28/11/2024
21384,0,12/11/2024
21384,1,15/04/2025
21385,0,12/11/2024
21385,1,15/04/2025
21386,0,12/11/2024
21386,1,15/04/2025
21387,0,12/11/2024
21387,1,15/04/2025
21394,0,13/11/2024
21394,1,18/11/2024
21507,0,18/11/2024
21507,1,10/01/2025
21506,0,18/11/2024
21506,1,31/12/2024
21505,0,18/11/2024
21505,1,31/12/2024
21401,0,13/11/2024
21401,1,25/11/2024
21410,0,13/11/2024
21410,1,25/11/2024
21412,0,13/11/2024
21412,1,25/11/2024
21886,0,05/12/2024
21886,1,03/03/2025
21887,0,05/12/2024
21887,1,03/03/2025
21413,0,13/11/2024
21413,1,25/11/2024
21411,0,13/11/2024
21411,1,25/11/2024
21543,0,19/11/2024
21543,1,10/01/2025
21544,0,19/11/2024
21544,1,13/01/2025
21547,0,19/11/2024
21547,1,13/01/2025
21392,0,13/11/2024
21392,1,06/03/2025
21550,0,19/11/2024
21550,1,13/01/2025
21393,0,13/11/2024
21393,1,20/11/2024
21551,0,19/11/2024
21551,1,13/01/2025
21549,0,19/11/2024
21549,1,23/01/2025
21548,0,19/11/2024
21548,1,08/01/2025
21513,0,18/11/2024
21513,1,27/12/2024
21396,0,13/11/2024
21396,1,26/11/2024
21397,0,13/11/2024
21397,1,26/11/2024
21514,0,18/11/2024
21514,1,26/12/2024
21405,0,13/11/2024
21405,1,29/11/2024
21404,0,13/11/2024
21404,1,20/11/2024
21403,0,13/11/2024
21403,1,20/11/2024
21407,0,13/11/2024
21407,1,29/11/2024
21406,0,13/11/2024
21406,1,20/11/2024
21437,0,14/11/2024
21437,1,07/01/2025
21437,3,02/12/2024
21409,0,13/11/2024
21409,1,28/11/2024
21602,0,21/11/2024
21602,1,29/11/2024
21463,0,15/11/2024
21463,1,02/12/2024
21464,0,15/11/2024
21464,1,02/12/2024
21466,0,15/11/2024
21466,1,02/12/2024
21846,0,03/12/2024
21846,1,03/01/2025
21421,0,13/11/2024
21421,1,23/11/2024
21420,0,13/11/2024
21420,1,23/11/2024
21419,0,13/11/2024
21419,1,23/11/2024
21418,0,13/11/2024
21418,1,23/11/2024
21417,0,13/11/2024
21417,1,23/11/2024
21416,0,13/11/2024
21416,1,23/11/2024
21415,0,13/11/2024
21415,1,14/11/2024
21414,0,13/11/2024
21414,1,14/11/2024
21424,0,14/11/2024
21424,1,03/12/2024
21423,0,14/11/2024
21423,1,29/11/2024
21425,0,14/11/2024
21425,1,09/12/2024
21427,0,14/11/2024
21427,1,09/12/2024
21426,0,14/11/2024
21426,1,03/12/2024
21488,0,15/11/2024
21488,1,25/11/2024
21502,0,18/11/2024
21502,1,21/11/2024
21479,0,15/11/2024
21479,1,24/12/2024
21481,0,15/11/2024
21481,1,24/12/2024
21428,0,14/11/2024
21428,1,29/11/2024
21428,1,29/11/2024
21534,0,19/11/2024
21534,1,02/12/2024
21472,0,15/11/2024
21472,1,02/12/2024
21446,0,14/11/2024
21446,1,04/12/2024
21431,0,14/11/2024
21431,1,19/11/2024
21430,0,14/11/2024
21430,1,19/11/2024
21429,0,14/11/2024
21429,1,19/11/2024
21435,0,14/11/2024
21435,1,09/01/2025
21757,0,28/11/2024
21757,1,14/01/2025
21433,0,14/11/2024
21433,1,13/01/2025
21523,0,18/11/2024
21523,1,19/12/2024
21438,0,14/11/2024
21438,1,18/12/2024
21491,0,15/11/2024
21491,2,06/12/2024
21498,0,15/11/2024
21498,1,24/01/2025
21498,3,13/01/2025
21676,0,26/11/2024
21676,1,10/12/2024
21439,0,14/11/2024
21439,1,03/12/2024
21443,0,14/11/2024
21443,1,23/11/2024
21442,0,14/11/2024
21442,1,28/11/2024
21441,0,14/11/2024
21441,1,23/11/2024
21440,0,14/11/2024
21440,1,28/11/2024
21444,0,14/11/2024
21444,1,19/11/2024
21445,0,14/11/2024
21445,1,28/11/2024
21449,0,14/11/2024
21449,1,19/11/2024
21450,0,14/11/2024
21450,1,19/11/2024
21451,0,14/11/2024
21451,1,19/11/2024
21452,0,14/11/2024
21452,1,19/11/2024
21453,0,14/11/2024
21453,1,19/11/2024
21495,0,15/11/2024
21495,1,18/02/2025
21820,0,02/12/2024
21820,1,27/12/2024
21494,0,15/11/2024
21494,1,18/02/2025
21454,0,14/11/2024
21454,1,09/04/2025
21455,0,14/11/2024
21455,1,09/04/2025
21456,0,14/11/2024
21456,1,09/04/2025
21457,0,14/11/2024
21457,1,09/04/2025
21459,0,14/11/2024
21459,1,09/04/2025
21462,0,15/11/2024
21462,1,20/11/2024
21465,0,15/11/2024
21465,1,09/01/2025
21467,0,15/11/2024
21467,1,09/01/2025
21468,0,15/11/2024
21468,1,09/01/2025
21469,0,15/11/2024
21469,1,09/01/2025
21470,0,15/11/2024
21470,1,09/01/2025
21471,0,15/11/2024
21471,2,18/11/2024
21496,0,15/11/2024
21496,1,25/11/2024
21585,0,21/11/2024
21585,1,27/12/2024
21477,0,15/11/2024
21477,2,06/12/2024
21487,0,15/11/2024
21487,1,18/11/2024
21486,0,15/11/2024
21486,1,18/12/2024
21485,0,15/11/2024
21485,1,18/12/2024
21480,0,15/11/2024
21480,1,02/12/2024
21483,0,15/11/2024
21483,1,28/11/2024
21484,0,15/11/2024
21484,1,28/11/2024
21489,0,15/11/2024
21489,1,10/12/2024
21490,0,15/11/2024
21490,1,10/12/2024
21492,0,15/11/2024
21492,1,15/04/2025
21493,0,15/11/2024
21493,1,09/12/2024
21555,0,20/11/2024
21555,1,13/01/2025
21555,3,20/12/2024
21499,0,15/11/2024
21499,1,02/12/2024
21500,0,15/11/2024
21500,1,27/12/2024
21501,0,16/11/2024
21501,1,28/11/2024
21606,0,22/11/2024
21606,1,03/02/2025
21613,0,22/11/2024
21613,1,03/02/2025
21508,0,18/11/2024
21508,1,18/11/2024
21797,0,29/11/2024
21797,0,16/12/2024
21797,0,30/12/2024
21797,1,12/12/2024
21797,1,27/12/2024
21797,1,30/12/2024
21607,0,22/11/2024
21607,1,18/12/2024
21509,0,18/11/2024
21509,1,18/11/2024
21510,0,18/11/2024
21510,1,02/12/2024
21530,0,19/11/2024
21530,1,02/12/2024
21512,0,18/11/2024
21512,1,18/12/2024
21893,0,05/12/2024
21893,1,14/05/2025
21516,0,18/11/2024
21516,1,09/01/2025
21517,0,18/11/2024
21517,1,18/12/2024
21521,0,18/11/2024
21521,1,09/04/2025
21522,0,18/11/2024
21522,1,08/01/2025
21545,0,19/11/2024
21545,1,13/01/2025
21545,1,13/01/2025
21546,0,19/11/2024
21546,1,08/01/2025
21588,0,21/11/2024
21588,1,17/12/2024
21537,0,19/11/2024
21537,1,13/01/2025
21537,3,11/12/2024
21574,0,20/11/2024
21574,1,13/01/2025
21574,3,26/12/2024
21950,0,10/12/2024
21950,1,18/12/2024
21561,0,20/11/2024
21561,1,02/12/2024
21560,0,20/11/2024
21560,1,29/11/2024
21531,0,19/11/2024
21531,1,29/11/2024
21529,0,19/11/2024
21529,1,29/11/2024
21528,0,19/11/2024
21528,1,29/11/2024
21525,0,19/11/2024
21525,1,29/11/2024
21527,0,19/11/2024
21527,1,29/11/2024
21526,0,19/11/2024
21526,1,29/11/2024
21533,0,19/11/2024
21533,1,20/12/2024
21532,0,19/11/2024
21532,1,09/01/2025
21591,0,21/11/2024
21591,0,02/12/2024
21591,1,02/12/2024
21591,1,17/12/2024
21591,3,02/12/2024
22192,0,19/12/2024
22192,1,27/12/2024
21536,0,19/11/2024
21536,1,26/12/2024
21539,0,19/11/2024
21539,1,20/12/2024
21587,0,21/11/2024
21587,0,26/11/2024
21587,1,26/11/2024
21587,2,26/11/2024
21589,0,21/11/2024
21589,1,11/12/2024
21634,0,22/11/2024
21634,1,11/12/2024
21637,0,22/11/2024
21637,1,11/12/2024
21641,0,22/11/2024
21641,1,11/12/2024
21640,0,22/11/2024
21640,1,11/12/2024
21639,0,22/11/2024
21639,1,14/12/2024
21636,0,22/11/2024
21636,1,14/12/2024
21642,0,22/11/2024
21642,1,14/12/2024
21553,0,20/11/2024
21553,1,23/12/2024
21552,0,20/11/2024
21552,1,05/12/2024
21570,0,20/11/2024
21570,1,23/12/2024
21571,0,20/11/2024
21571,1,11/12/2024
21569,0,20/11/2024
21569,1,11/12/2024
21567,0,20/11/2024
21567,1,11/12/2024
21568,0,20/11/2024
21568,1,11/12/2024
21582,0,21/11/2024
21582,1,23/12/2024
21558,0,20/11/2024
21558,1,12/12/2024
21559,0,20/11/2024
21559,1,02/12/2024
21608,0,22/11/2024
21608,1,02/12/2024
21562,0,20/11/2024
21562,1,03/12/2024
21633,0,22/11/2024
21633,1,13/03/2025
21584,0,21/11/2024
21584,1,09/01/2025
21572,0,20/11/2024
21572,1,27/11/2024
21575,0,20/11/2024
21575,1,02/04/2025
21876,0,04/12/2024
21876,1,05/02/2025
21670,0,25/11/2024
21670,1,02/12/2024
21604,0,21/11/2024
21604,1,24/01/2025
21604,3,13/01/2025
21586,0,21/11/2024
21586,1,11/12/2024
21578,0,21/11/2024
21578,1,29/11/2024
21578,1,29/11/2024
21583,0,21/11/2024
21583,1,25/11/2024
21616,0,22/11/2024
21616,1,02/12/2024
21975,0,10/12/2024
21975,1,21/01/2025
21692,0,26/11/2024
21692,1,27/12/2024
21623,0,22/11/2024
21623,1,02/12/2024
21624,0,22/11/2024
21624,1,02/12/2024
21625,0,22/11/2024
21625,1,02/12/2024
21628,0,22/11/2024
21628,1,02/12/2024
21630,0,22/11/2024
21630,1,02/12/2024
21671,0,25/11/2024
21671,1,02/12/2024
21622,0,22/11/2024
21622,1,03/12/2024
21621,0,22/11/2024
21621,1,03/12/2024
21619,0,22/11/2024
21619,1,03/12/2024
21620,0,22/11/2024
21620,1,03/12/2024
21618,0,22/11/2024
21618,1,03/12/2024
21590,0,21/11/2024
21590,1,22/11/2024
21693,0,26/11/2024
21693,1,19/12/2024
21745,0,28/11/2024
21745,1,19/12/2024
21697,0,26/11/2024
21697,1,19/12/2024
21857,0,04/12/2024
21857,1,27/12/2024
21857,1,27/12/2024
21856,0,04/12/2024
21856,1,27/12/2024
21592,0,21/11/2024
21592,1,08/01/2025
21603,0,21/11/2024
21603,1,02/12/2024
21593,0,21/11/2024
21593,1,08/01/2025
21595,0,21/11/2024
21595,1,08/01/2025
21596,0,21/11/2024
21596,1,08/01/2025
21597,0,21/11/2024
21597,1,08/01/2025
21598,0,21/11/2024
21598,1,27/12/2024
21599,0,21/11/2024
21599,1,17/12/2024
21650,0,22/11/2024
21650,1,02/12/2024
21600,0,21/11/2024
21600,2,27/11/2024
21653,0,22/11/2024
21653,1,02/12/2024
21654,0,22/11/2024
21654,1,03/12/2024
21699,0,26/11/2024
21699,1,12/12/2024
21601,0,21/11/2024
21601,1,30/12/2024
21601,3,17/12/2024
21696,0,26/11/2024
21696,1,18/12/2024
21724,0,27/11/2024
21724,1,02/12/2024
21605,0,21/11/2024
21605,1,08/01/2025
21638,0,22/11/2024
21638,1,03/01/2025
21635,0,22/11/2024
21635,1,03/01/2025
21609,0,22/11/2024
21609,1,06/03/2025
21612,0,22/11/2024
21612,1,06/03/2025
21615,0,22/11/2024
21615,1,06/03/2025
21615,1,06/03/2025
21617,0,22/11/2024
21617,1,15/04/2025
21657,0,24/11/2024
21657,1,17/12/2024
21749,0,28/11/2024
21749,1,31/12/2024
21748,0,28/11/2024
21748,1,03/12/2024
21626,0,22/11/2024
21626,1,15/04/2025
21627,0,22/11/2024
21627,1,15/04/2025
21629,0,22/11/2024
21629,1,15/04/2025
21631,0,22/11/2024
21631,1,15/04/2025
21632,0,22/11/2024
21632,1,15/04/2025
21683,0,26/11/2024
21683,1,05/02/2025
21666,0,25/11/2024
21666,1,07/03/2025
21643,0,22/11/2024
21643,1,09/01/2025
21644,0,22/11/2024
21644,1,09/01/2025
21646,0,22/11/2024
21646,1,09/01/2025
21652,0,22/11/2024
21652,1,09/01/2025
21645,0,22/11/2024
21645,1,09/01/2025
21649,0,22/11/2024
21649,2,26/11/2024
21648,0,22/11/2024
21648,1,09/01/2025
21647,0,22/11/2024
21647,1,09/01/2025
21651,0,22/11/2024
21651,1,09/01/2025
21655,0,22/11/2024
21655,0,25/11/2024
21655,1,25/11/2024
21655,1,02/12/2024
21656,0,22/11/2024
21656,1,15/04/2025
21660,0,25/11/2024
21661,0,25/11/2024
21662,0,25/11/2024
21662,1,18/12/2024
21663,0,25/11/2024
21663,1,18/12/2024
21771,0,29/11/2024
21771,1,25/02/2025
21771,3,13/01/2025
21672,0,25/11/2024
21672,6,25/11/2024
21664,0,25/11/2024
21664,1,02/12/2024
21784,0,29/11/2024
21784,1,06/12/2024
21667,0,25/11/2024
21667,1,09/04/2025
21668,0,25/11/2024
21668,1,09/04/2025
21669,0,25/11/2024
21669,1,09/04/2025
21673,0,25/11/2024
21673,1,18/12/2024
21673,1,18/12/2024
21743,0,28/11/2024
21743,2,02/12/2024
21707,0,27/11/2024
21707,1,16/01/2025
21674,0,25/11/2024
21674,1,09/01/2025
21701,0,27/11/2024
21701,1,27/12/2024
21695,0,26/11/2024
21695,1,02/12/2024
21867,0,04/12/2024
21867,1,09/12/2024
21686,0,26/11/2024
21686,1,19/02/2025
21685,0,26/11/2024
21685,1,19/02/2025
21684,0,26/11/2024
21684,1,19/02/2025
21691,0,26/11/2024
21691,1,12/12/2024
22197,0,19/12/2024
22197,1,03/01/2025
22198,0,19/12/2024
22198,1,15/01/2025
21694,0,26/11/2024
21694,1,12/12/2024
21738,0,28/11/2024
21738,1,12/12/2024
21739,0,28/11/2024
21739,1,12/12/2024
21740,0,28/11/2024
21740,1,12/12/2024
21741,0,28/11/2024
21741,1,12/12/2024
21737,0,28/11/2024
21737,1,12/12/2024
21736,0,28/11/2024
21736,1,03/01/2025
21688,0,26/11/2024
21688,1,09/01/2025
21689,0,26/11/2024
21689,1,09/01/2025
21690,0,26/11/2024
21690,1,09/01/2025
21718,0,27/11/2024
21718,1,14/02/2025
21718,3,10/02/2025
22118,0,17/12/2024
22118,1,23/12/2024
21698,0,26/11/2024
21698,1,17/12/2024
21796,0,29/11/2024
21796,1,14/02/2025
21770,0,29/11/2024
21770,1,17/12/2024
21770,3,09/12/2024
21708,0,27/11/2024
21708,1,03/01/2025
21709,0,27/11/2024
21709,1,30/12/2024
21710,0,27/11/2024
21710,1,30/12/2024
21711,0,27/11/2024
21711,1,30/12/2024
21712,0,27/11/2024
21712,1,30/12/2024
21713,0,27/11/2024
21713,1,30/12/2024
22044,0,13/12/2024
